ADUANA DE SALIDA;FECHA;EXPORTADOR;PAIS DE DESTINO;CONTINENTE;VALOR
PAITA;NOVIEMBRE;EL PEDREGAL S.A;HOLANDA;EUROPA;$43,161.85
PAITA;NOVIEMBRE;CONSORCIO CARGENTINASOL - JRM S.A.C.;HOLANDA;EUROPA;$99,397.45
AÉREA CALLAO;OCTUBRE;HORTIFRUT - PER┌ S.A.C.;HOLANDA;EUROPA;$3,677.52
AÉREA CALLAO;OCTUBRE;HORTIFRUT - PER┌ S.A.C.;HOLANDA;EUROPA;$9,193.83
AÉREA CALLAO;OCTUBRE;HORTIFRUT - PER┌ S.A.C.;HOLANDA;EUROPA;$9,193.83
AÉREA CALLAO;OCTUBRE;HORTIFRUT - PER┌ S.A.C.;HOLANDA;EUROPA;$7,585.71
AÉREA CALLAO;OCTUBRE;HORTIFRUT - PER┌ S.A.C.;HOLANDA;EUROPA;$7,585.71
MARITIMA CALLAO;OCTUBRE;PROLISA S.A.;HOLANDA;EUROPA;$62,863.32
MARITIMA CALLAO;OCTUBRE;FCE EXPORT FRUIT S.A.C;HOLANDA;EUROPA;$47,592.00
MARITIMA CALLAO;OCTUBRE;FCE EXPORT FRUIT S.A.C;HOLANDA;EUROPA;$43,200.00
MARITIMA CALLAO;OCTUBRE;FCE EXPORT FRUIT S.A.C;HOLANDA;EUROPA;$46,224.00
MARITIMA CALLAO;OCTUBRE;AGRO EXPORTACIONES PANGOA S.A.C.;HOLANDA;EUROPA;$43,233.04
MARITIMA CALLAO;OCTUBRE;AGRICOLA SANTA AZUL S.R.L;HOLANDA;EUROPA;$50,607.86
MARITIMA CALLAO;OCTUBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HOLANDA;EUROPA;$45,289.34
MARITIMA CALLAO;OCTUBRE;AGRICOLA SANTA AZUL S.R.L;HOLANDA;EUROPA;$65,443.58
MARITIMA CALLAO;OCTUBRE;AGRICOLA SANTA AZUL S.R.L;HOLANDA;EUROPA;$64,760.07
MARITIMA CALLAO;OCTUBRE;PROLISA S.A.;HOLANDA;EUROPA;$30,927.48
MARITIMA CALLAO;OCTUBRE;PROLISA S.A.;HOLANDA;EUROPA;$30,921.66
MARITIMA CALLAO;OCTUBRE;BLUE PACIFIC OILS SOCIEDAD ANONIMA CERRA;HOLANDA;EUROPA;$47,339.00
MARITIMA CALLAO;OCTUBRE;AGRICOLA SANTA AZUL S.R.L;HOLANDA;EUROPA;$33,248.76
MARITIMA CALLAO;OCTUBRE;AGRICOLA SANTA AZUL S.R.L;HOLANDA;EUROPA;$4,147.57
AÉREA CALLAO;DICIEMBRE;FLORIDABLANCA S.A.C.;HOLANDA;EUROPA;$6,733.70
MARITIMA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HOLANDA;EUROPA;$57,713.30
MARITIMA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HOLANDA;EUROPA;$41,492.45
MARITIMA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HOLANDA;EUROPA;$41,117.39
MARITIMA CALLAO;DICIEMBRE;PROLISA S.A.;HOLANDA;EUROPA;$30,927.48
MARITIMA CALLAO;DICIEMBRE;PROLISA S.A.;HOLANDA;EUROPA;$30,921.66
MARITIMA CALLAO;DICIEMBRE;J & L AGROEXPORTACIONES S.A.C.;HOLANDA;EUROPA;$32,400.00
MARITIMA CALLAO;DICIEMBRE;J & L AGROEXPORTACIONES S.A.C.;HOLANDA;EUROPA;$32,400.00
MARITIMA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HOLANDA;EUROPA;$26,363.82
MARITIMA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HOLANDA;EUROPA;$3,317.75
MARITIMA CALLAO;DICIEMBRE;MINSUR S. A.;HOLANDA;EUROPA;$597,534.59
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$4,325.00
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$6,079.00
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$7,461.00
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$11,606.00
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$14,300.00
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$39,378.00
MARITIMA CALLAO;DICIEMBRE;BODEGA SAN ISIDRO S.R.L.;HOLANDA;EUROPA;$7,876.00
MARITIMA CALLAO;DICIEMBRE;COFACO INDUSTRIES S.A.C.;HOLANDA;EUROPA;$1,063.48
MARITIMA CALLAO;DICIEMBRE;COFACO INDUSTRIES S.A.C.;HOLANDA;EUROPA;$1,063.48
MARITIMA CALLAO;DICIEMBRE;COFACO INDUSTRIES S.A.C.;HOLANDA;EUROPA;$695.25
MARITIMA CALLAO;DICIEMBRE;COFACO INDUSTRIES S.A.C.;HOLANDA;EUROPA;$8,548.27
MARITIMA CALLAO;DICIEMBRE;COFACO INDUSTRIES S.A.C.;HOLANDA;EUROPA;$1,064.92
MARITIMA CALLAO;DICIEMBRE;COFACO INDUSTRIES S.A.C.;HOLANDA;EUROPA;$1,314.40
MARITIMA CALLAO;DICIEMBRE;BIOTEK GROUP S.A.C.;HOLANDA;EUROPA;$18,610.18
MARITIMA CALLAO;DICIEMBRE;BIOTEK GROUP S.A.C.;HOLANDA;EUROPA;$18,503.74
MARITIMA CALLAO;DICIEMBRE;BIOTEK GROUP S.A.C.;HOLANDA;EUROPA;$18,601.99
MARITIMA CALLAO;DICIEMBRE;BIOTEK GROUP S.A.C.;HOLANDA;EUROPA;$18,610.18
MARITIMA CALLAO;DICIEMBRE;BIOTEK GROUP S.A.C.;HOLANDA;EUROPA;$18,520.12
MARITIMA CALLAO;DICIEMBRE;ISAMAUSTRALIASTRIA TRADING S.A.C.;HOLANDA;EUROPA;$29,640.00
MARITIMA CALLAO;DICIEMBRE;JCH ORGANIC SOCIEDAD ANËNIMA CERRADA;HOLANDA;EUROPA;$24,274.66
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$587.61
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$554.53
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$14.73
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$15.96
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$694.62
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$150.79
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$180.44
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$12.63
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$228.13
MARITIMA CALLAO;DICIEMBRE;JCH ORGANIC SOCIEDAD ANËNIMA CERRADA;HOLANDA;EUROPA;$13,204.35
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$11,316.45
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$11,316.45
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$865.40
MARITIMA CALLAO;DICIEMBRE;PROCURECONTROL INGENIERIA Y CONSTRUCCION;HOLANDA;EUROPA;$32.70
PAITA;DICIEMBRE;EL PEDREGAL S.A;HOLANDA;EUROPA;$51,753.72
PAITA;DICIEMBRE;CONSORCIO CARGENTINASOL - JRM S.A.C.;HOLANDA;EUROPA;$81,894.79
PAITA;DICIEMBRE;WESTFALIA FRUIT PER┌ S.A.C.;HOLANDA;EUROPA;$22,424.93
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$24,442.56
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$22,862.16
PAITA;DICIEMBRE;CONSORCIO CARGENTINASOL - JRM S.A.C.;HOLANDA;EUROPA;$92,671.69
PAITA;DICIEMBRE;PACHAMAMA FARGENTINAMS S.A.C.;HOLANDA;EUROPA;$29,383.64
PAITA;DICIEMBRE;INMOBILIARGENTINAIA AUSTRALIARUS SOCIEDAD ANONIMA CERR;HOLANDA;EUROPA;$21,878.79
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$34,852.20
PAITA;DICIEMBRE;ARGENTINAA EXPORT S.A.C.;HOLANDA;EUROPA;$26,123.00
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$31,977.75
PAITA;DICIEMBRE;INMOBILIARGENTINAIA AUSTRALIARUS SOCIEDAD ANONIMA CERR;HOLANDA;EUROPA;$23,329.88
PAITA;DICIEMBRE;INMOBILIARGENTINAIA AUSTRALIARUS SOCIEDAD ANONIMA CERR;HOLANDA;EUROPA;$21,582.81
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$34,615.79
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$23,965.92
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$23,839.92
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$23,713.92
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$23,839.92
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$24,217.92
PAITA;DICIEMBRE;FLP DEL PERU SOCIEDAD ANONIMA CERRADA;HOLANDA;EUROPA;$23,839.92
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$30,517.88
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$22,164.67
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$8,105.29
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$1,026.74
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$23,642.14
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$661.98
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$24,221.85
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$28,567.66
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$35,241.20
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$32,052.44
PAITA;DICIEMBRE;INMOBILIARGENTINAIA AUSTRALIARUS SOCIEDAD ANONIMA CERR;HOLANDA;EUROPA;$21,371.57
PAITA;DICIEMBRE;ASICA FARGENTINAMS S.A.C.;HOLANDA;EUROPA;$19,786.38
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$31,706.26
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$10,032.33
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$15,147.93
PAITA;DICIEMBRE;AGRICOLA SAN JOSE S.A.;HOLANDA;EUROPA;$1,922.05
PAITA;DICIEMBRE;ASICA FARGENTINAMS S.A.C.;HOLANDA;EUROPA;$18,617.63
PAITA;DICIEMBRE;ASICA FARGENTINAMS S.A.C.;HOLANDA;EUROPA;$19,786.49
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$35,241.19
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$33,081.52
PAITA;DICIEMBRE;SUNSHINE EXPORT S.A.C;HOLANDA;EUROPA;$33,081.51
PAITA;DICIEMBRE;PRONAUSTRALIASTRIAUSTRALIAR S.A.C;HOLANDA;EUROPA;$29,160.00
PAITA;DICIEMBRE;PRONAUSTRALIASTRIAUSTRALIAR S.A.C;HOLANDA;EUROPA;$10,935.00
PAITA;DICIEMBRE;PRONAUSTRALIASTRIAUSTRALIAR S.A.C;HOLANDA;EUROPA;$3,483.00
PAITA;DICIEMBRE;INTERLOOM S.A.C.;HOLANDA;EUROPA;$30,711.80
PAITA;DICIEMBRE;SUN FRUITS PACKS S.A.;HOLANDA;EUROPA;$36,360.00
PAITA;DICIEMBRE;SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD AN;HOLANDA;EUROPA;$17,184.31
PAITA;DICIEMBRE;PRONAUSTRALIASTRIAUSTRALIAR S.A.C;HOLANDA;EUROPA;$15,896.00
PAITA;DICIEMBRE;COOPERAUSTRALIASTRIAIVA AGRARGENTINAIA DE PRODUCTORES ORGAN;HOLANDA;EUROPA;$13,800.60
MARITIMA CALLAO;DICIEMBRE;INKABOR S.A.C.;HONDURAS;AMERICA DEL NORTE;$30,272.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$0.10
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3,520.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,329.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,015.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$7,350.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$4,950.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$486.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,296.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$736.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3.50
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3.50
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3.50
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3.50
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$0.10
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$798.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$280.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$5,136.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2,592.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$74,936.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2,150.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3,456.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,166.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2,916.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$5,184.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$860.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,032.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$442.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$4,560.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$4,320.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,176.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,032.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$3,047.90
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,751.90
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2,976.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$4,050.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,958.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$336.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$792.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,900.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,440.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$13,737.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$820.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$252.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,968.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,101.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2,400.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$1,148.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$47,800.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$7,500.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$564.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$5,400.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$2,232.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;HONDURAS;AMERICA DEL NORTE;$200.00
AÉREA CALLAO;NOVIEMBRE;AGRICOLA SANTA AZUL S.R.L;HONG KONG;ASIA;$44,534.33
AÉREA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DROKASA S.A.;HONG KONG;ASIA;$0.00
MARITIMA CALLAO;DICIEMBRE;ROMASA ASOCIADOS S.A.C.;HONG KONG;ASIA;$27,000.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;HONG KONG;ASIA;$36,890.00
MARITIMA CALLAO;DICIEMBRE;PROCESOS AGROINDUSTRIALES SOCIEDAD ANONI;HONG KONG;ASIA;$12,000.00
MARITIMA CALLAO;DICIEMBRE;PROCESOS AGROINDUSTRIALES SOCIEDAD ANONI;HONG KONG;ASIA;$12,000.00
MARITIMA CALLAO;DICIEMBRE;PROCESOS AGROINDUSTRIALES SOCIEDAD ANONI;HONG KONG;ASIA;$51,840.00
MARITIMA CALLAO;DICIEMBRE;PROCESOS AGROINDUSTRIALES SOCIEDAD ANONI;HONG KONG;ASIA;$4,824.00
MARITIMA CALLAO;DICIEMBRE;SOCIEDAD AGRICOLA DON LUIS S.A.;HONG KONG;ASIA;$54,720.00
PAITA;DICIEMBRE;FEGURRI SOCIEDAD ANONIMA CERRADA-FEGURRI;HONG KONG;ASIA;$36,708.00
PAITA;DICIEMBRE;FEGURRI SOCIEDAD ANONIMA CERRADA-FEGURRI;HONG KONG;ASIA;$36,708.00
PAITA;DICIEMBRE;FEGURRI SOCIEDAD ANONIMA CERRADA-FEGURRI;HONG KONG;ASIA;$36,708.00
MARITIMA CALLAO;DICIEMBRE;TECNOFIL S A;INDIA;ASIA;$56,150.00
MARITIMA CALLAO;DICIEMBRE;TECNOFIL S A;INDIA;ASIA;$110,673.91
MARITIMA CALLAO;DICIEMBRE;TECNOFIL S A;INDIA;ASIA;$56,150.00
MARITIMA CALLAO;DICIEMBRE;QUAD/GRAPHICS PERU S.R.L.;ISLAS CAIMAN;AMERICA DEL NORTE;$24,453.77
MARITIMA CALLAO;DICIEMBRE;QUAD/GRAPHICS PERU S.R.L.;ISLAS CAIMAN;AMERICA DEL NORTE;$17,379.77
MARITIMA CALLAO;NOVIEMBRE;BROLEM COMPANY S.A.C.;ISRAEL;ASIA;$78,141.85
PAITA;NOVIEMBRE;EL PEDREGAL S.A;ITALIA;EUROPA;$57,927.42
MARITIMA CALLAO;DICIEMBRE;FAMESA EXPLOSIVOS S.A.C.;ITALIA;EUROPA;$162,216.17
MARITIMA CALLAO;DICIEMBRE;FAMESA EXPLOSIVOS S.A.C.;ITALIA;EUROPA;$4,703.83
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAS ELECTRO QUIMICAS S A;ITALIA;EUROPA;$63,059.60
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$607.50
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$636.70
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$434.95
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$268.30
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$607.50
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$2,589.30
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$170.85
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$3,142.00
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$2,239.00
MARITIMA CALLAO;DICIEMBRE;INDUTEX S.A.C.;ITALIA;EUROPA;$8,128.00
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAS ELECTRO QUIMICAS S A;ITALIA;EUROPA;$92,637.04
PAITA;DICIEMBRE;IREN PERU SOCIEDAD ANONIMA CERRADA - IRE;ITALIA;EUROPA;$6,291.00
PAITA;DICIEMBRE;IREN PERU SOCIEDAD ANONIMA CERRADA - IRE;ITALIA;EUROPA;$6,858.00
MARITIMA CALLAO;DICIEMBRE;OWENS-ILLINOIS PERU S.A.;JAMAICA;AMERICA DEL NORTE;$7,285.90
MARITIMA CALLAO;DICIEMBRE;OWENS-ILLINOIS PERU S.A.;JAMAICA;AMERICA DEL NORTE;$32,638.35
MARITIMA CALLAO;DICIEMBRE;INTERAMSA  AGROINDUSTRIAL S.A.C.;JAPON;ASIA;$5,975.00
MARITIMA CALLAO;DICIEMBRE;INTERAMSA  AGROINDUSTRIAL S.A.C.;JAPON;ASIA;$17,780.00
MARITIMA CALLAO;DICIEMBRE;INTERAMSA  AGROINDUSTRIAL S.A.C.;JAPON;ASIA;$41,825.00
MARITIMA CALLAO;DICIEMBRE;INTERAMSA  AGROINDUSTRIAL S.A.C.;JAPON;ASIA;$19,920.00
MARITIMA CALLAO;DICIEMBRE;MINSUR S. A.;JAPON;ASIA;$398,912.62
MARITIMA CALLAO;DICIEMBRE;PERALES HUANCARGENTINAUSTRALIANA S.A.C.;JAPON;ASIA;$188,179.85
MARITIMA CALLAO;DICIEMBRE;PERALES HUANCARGENTINAUSTRALIANA S.A.C.;JAPON;ASIA;$61,913.13
MARITIMA CALLAO;DICIEMBRE;CYMED MEDICAL SAC;JAPON;ASIA;$410.00
PAITA;NOVIEMBRE;COSTA MIRA SOCIEDAD ANONIMA CERRADA;KOREA;ASIA;$53,962.00
MARITIMA CALLAO;DICIEMBRE;Y & E COMERCIALIZACIONES EXPO IMPO E.I.R;KOREA;ASIA;$29,677.05
MARITIMA CALLAO;DICIEMBRE;PERUVIAN NAUSTRALIASTRIAUSTRALIARE S & S S.A.C.;KOREA;ASIA;$3,441.00
MARITIMA CALLAO;DICIEMBRE;AUSTRALIASTRAL GROUP S.A.A;KOREA;ASIA;$313,730.30
